 2.75000000e+02 1.60000000e+01 5.25488843e+01
 2.76000000e+02 1.60000000e+01 5.26194706e+01
 2.77000000e+02 1.60000000e+01 5.26821572e+01
 2.78000000e+02 1.60000000e+01 5.27371994e+01
 2.79000000e+02 1.60000000e+01 5.27848527e+01
 2.80000000e+02 1.60000000e+01 5.28253726e+01
 2.81000000e+02 1.60000000e+01 5.28590146e+01
 2.82000000e+02 1.60000000e+01 5.28860341e+01
 2.83000000e+02 1.60000000e+01 5.29066866e+01
 2.84000000e+02 1.60000000e+01 5.29212275e+01
 2.85000000e+02 1.60000000e+01 5.29299123e+01
 2.86000000e+02 1.60000000e+01 5.29329965e+01
 2.87000000e+02 1.60000000e+01 5.29307355e+01
 2.88000000e+02 1.60000000e+01 5.29233848e+01
 2.89000000e+02 1.60000000e+01 5.29111998e+01
 2.90000000e+02 1.60000000e+01 5.28944361e+01
 2.91000000e+02 1.60000000e+01 5.28733490e+01
 2.92000000e+02 1.60000000e+01 5.28481941e+01
 2.93000000e+02 1.60000000e+01 5.28192268e+01
 2.94000000e+02 1.60000000e+01 5.27867026e+01
 2.95000000e+02 1.60000000e+01 5.27508769e+01
 2.96000000e+02 1.60000000e+01 5.27120052e+01
 2.97000000e+02 1.60000000e+01 5.26703429e+01
 2.98000000e+02 1.60000000e+01 5.26261456e+01
 2.99000000e+02 1.60000000e+01 5.25796687e+01
 3.00000000e+02 1.60000000e+01 5.25311676e+01
 3.01000000e+02 1.60000000e+01 5.24808978e+01
 3.02000000e+02 1.60000000e+01 5.24291148e+01
 3.03000000e+02 1.60000000e+01 5.23760740e+01
 3.04000000e+02 1.60000000e+01 5.23220310e+01
 3.05000000e+02 1.60000000e+01 5.22672411e+01
 3.06000000e+02 1.60000000e+01 5.22119598e+01
 3.07000000e+02 1.60000000e+01 5.21564426e+01
 3.08000000e+02 1.60000000e+01 5.21009449e+01
 3.09000000e+02 1.60000000e+01 5.20457223e+01
 3.10000000e+02 1.60000000e+01 5.19711013e+01
 3.11000000e+02 1.60000000e+01 5.19171384e+01
 3.12000000e+02 1.60000000e+01 5.18639235e+01
 3.13000000e+02 1.60000000e+01 5.18114382e+01
 3.14000000e+02 1.60000000e+01 5.17596640e+01
 3.15000000e+02 1.60000000e+01 5.17085827e+01
 3.16000000e+02 1.60000000e+01 5.16581756e+01
 3.17000000e+02 1.60000000e+01 5.16084245e+01
 3.18000000e+02 1.60000000e+01 5.15593110e+01
 3.19000000e+02 1.60000000e+01 5.15108166e+01
 3.20000000e+02 1.60000000e+01 5.14629230e+01
 3.21000000e+02 1.60000000e+01 5.14156117e+01
 3.22000000e+02 1.60000000e+01 5.13688643e+01
 3.23000000e+02 1.60000000e+01 5.13226625e+01
 3.24000000e+02 1.60000000e+01 5.12769878e+01
 3.25000000e+02 1.60000000e+01 5.12318218e+01
 3.26000000e+02 1.60000000e+01 5.11871461e+01
 3.27000000e+02 1.60000000e+01 5.11429423e+01
 3.28000000e+02 1.60000000e+01 5.10991921e+01
 3.29000000e+02 1.60000000e+01 5.10558769e+01
 3.30000000e+02 1.60000000e+01 5.10129785e+01
 3.31000000e+02 1.60000000e+01 5.09704784e+01
 3.32000000e+02 1.60000000e+01 5.09283581e+01
 3.33000000e+02 1.60000000e+01 5.08865994e+01
 3.34000000e+02 1.60000000e+01 5.08451837e+01
 3.35000000e+02 1.60000000e+01 5.08040927e+01
 3.36000000e+02 1.60000000e+01 5.07633080e+01
 3.37000000e+02 1.60000000e+01 5.07228112e+01
 3.38000000e+02 1.60000000e+01 5.06825838e+01
 3.39000000e+02 1.60000000e+01 5.06426075e+01
 3.40000000e+02 1.60000000e+01 5.06028639e+01
 3.41000000e+02 1.60000000e+01 5.05633345e+01
 3.42000000e+02 1.60000000e+01 5.05240009e+01
 3.43000000e+02 1.60000000e+01 5.04848449e+01
 3.44000000e+02 1.60000000e+01 5.04458478e+01
 3.45000000e+02 1.60000000e+01 5.04668437e+01
 3.46000000e+02 1.60000000e+01 5.04281077e+01
 3.47000000e+02 1.60000000e+01 5.03894665e+01
 3.48000000e+02 1.60000000e+01 5.03508941e+01
 3.49000000e+02 1.60000000e+01 5.03123643e+01
 3.50000000e+02 1.60000000e+01 5.02738509e+01
 3.51000000e+02 1.60000000e+01 5.02353276e+01
 3.52000000e+02 1.60000000e+01 5.01967682e+01
 3.53000000e+02 1.60000000e+01 5.01581467e+01
 3.54000000e+02 1.60000000e+01 5.01194368e+01
 3.55000000e+02 1.60000000e+01 5.00806123e+01
 3.56000000e+02 1.60000000e+01 5.00416470e+01
 3.57000000e+02 1.60000000e+01 5.00025147e+01
 3.58000000e+02 1.60000000e+01 4.99631893e+01
 3.59000000e+02 1.60000000e+01 4.99236445e+01
 3.60000000e+02 1.60000000e+01 4.98838542e+01
 3.61000000e+02 1.60000000e+01 4.98437921e+01
 3.62000000e+02 1.60000000e+01 4.98034321e+01
 3.63000000e+02 1.60000000e+01 4.97627480e+01
 3.64000000e+02 1.60000000e+01 4.97217136e+01
 3.65000000e+02 1.60000000e+01 4.96803027e+01
 3.66000000e+02 1.60000000e+01 4.96384891e+01
 3.67000000e+02 1.60000000e+01 4.95962466e+01
 3.68000000e+02 1.60000000e+01 4.95535491e+01
 3.69000000e+02 1.60000000e+01 4.95103703e+01
 3.70000000e+02 1.60000000e+01 4.94666840e+01
 3.71000000e+02 1.60000000e+01 4.94224641e+01
 3.72000000e+02 1.60000000e+01 4.93776844e+01
 3.73000000e+02 1.60000000e+01 4.93323187e+01
 3.74000000e+02 1.60000000e+01 4.92863407e+01
 3.75000000e+02 1.60000000e+01 4.92397243e+01
 3.76000000e+02 1.60000000e+01 4.91924434e+01
 3.77000000e+02 1.60000000e+01 4.91444716e+01
 3.78000000e+02 1.60000000e+01 4.90957829e+01
 3.79000000e+02 1.60000000e+01 4.90463510e+01
 3.80000000e+02 1.60000000e+01 4.89735804e+01
 3.81000000e+02 1.60000000e+01 4.89225925e+01
 3.82000000e+02 1.60000000e+01 4.88708179e+01
 3.83000000e+02 1.60000000e+01 4.88182594e+01
 3.84000000e+02 1.60000000e+01 4.87649197e+01
 3.85000000e+02 1.60000000e+01 4.87108014e+01
 3.86000000e+02 1.60000000e+01 4.86559074e+01
 3.87000000e+02 1.60000000e+01 4.86002404e+01
 3.88000000e+02 1.60000000e+01 4.85438030e+01
 3.89000000e+02 1.60000000e+01 4.84865979e+01
 3.90000000e+02 1.60000000e+01 4.84286279e+01
 3.91000000e+02 1.60000000e+01 4.83698957e+01
 3.92000000e+02 1.60000000e+01 4.83104040e+01
